rawEeg
-81
-25
4
10
52
21
24
52
51
39
70
88
66
70
82
81
100
65
100
50
70
58
25
71
112
76
23
66
71
20
49
64
83
36
82
121
86
61
44
55
36
-5
10
23
25
16
36
12
70
32
195
228
230
228
129
40
68
10
-22
-19
-51
-13
2
5
-13
-3
-10
-35
-13
42
-12
18
49
35
24
49
49
65
22
39
77
74
60
44
89
57
73
42
74
12
11
9
-3
33
33
-6
4
68
23
13
-6
-8
16
11
33
36
38
-11
20
11
-13
4
19
5
29
21
67
88
28
58
43
8
40
-1
-43
16
50
64
76
11
34
24
21
52
92
74
41
-22
2
11
41
53
96
74
72
60
35
10
54
16
29
27
-11
-6
3
52
51
23
52
27
19
21
70
21
-7
13
56
-86
-88
-26
-13
-1
34
38
57
56
73
43
57
103
76
67
68
54
59
13
8
-41
-13
10
9
8
41
24
38
50
88
82
60
21
88
81
57
34
-26
64
20
-10
-26
6
-25
34
53
48
60
24
-3
38
33
52
65
76
73
114
55
54
52
44
73
70
9
-23
37
25
3
28
25
28
23
-1
34
56
36
9
39
56
49
53
37
54
32
-10
12
60
72
71
35
24
43
16
35
23
37
68
57
25
-18
10
2
6
19
10
57
97
69
39
8
49
33
17
-12
26
42
38
22
-1
2
20
45
33
75
97
40
137
105
100
60
5
-46
-91
-145
-228
-282
-374
-377
-414
-296
-312
-258
-214
-131
-44
38
61
96
92
115
179
231
215
187
204
188
202
203
162
120
141
121
123
112
120
102
100
115
99
97
113
101
66
77
83
67
71
56
67
77
81
99
51
67
68
76
51
42
33
74
80
66
56
56
72
19
34
42
49
82
66
71
82
119
59
43
18
-7
-77
7
66
87
138
154
101
65
34
34
1
26
-17
40
43
72
60
28
-4
19
-52
41
6
-60
-59
97
181
394
528
723
818
882
855
739
632
501
330
165
38
-82
-217
-327
-359
-370
-481
-471
-505
-482
-475
-466
-433
-372
-324
-301
-307
-266
-204
-221
-209
-146
-72
2
-18
-42
-28
-25
-18
38
13
27
26
42
17
92
108
103
99
90
103
72
101
145
72
35
85
66
54
91
140
64
70
44
33
26
22
13
11
-6
10
21
18
52
12
-1
54
27
-8
37
-11
35
4
25
11
66
13
-28
7
67
96
84
99
37
51
13
57
28
25
51
72
66
99
76
70
52
75
52
41
50
4
10
-11
-6
21
24
64
58
16
-11
13
17
25
23
45
65
54
13
12
36
59
32
19
26
-18
-36
-1
-41
-68
-27
2
-3
7
10
38
49
